timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1663496095310,1130,Delete User,200,OK,Endurance_test 1-19,,true,,211,216,15,15,http://project-three-application-type.azurewebsites.net/api/Users/7,1130,0,477
1663496095788,657,Post Users,200,OK,Endurance_test 1-20,text,true,,403,280,15,15,https://project-three-application-type.azurewebsites.net/api/Users,656,0,0
1663496095471,1359,Delete User,200,OK,Endurance_test 1-13,,true,,211,216,15,15,http://project-three-application-type.azurewebsites.net/api/Users/7,1359,0,522
1663496096441,843,Get User by Id,200,OK,Endurance_test 1-19,text,true,,462,194,15,15,https://project-three-application-type.azurewebsites.net/api/Users/7,843,0,0
1663496096830,798,Get User by Id,200,OK,Endurance_test 1-13,text,true,,462,194,15,15,https://project-three-application-type.azurewebsites.net/api/Users/7,798,0,0
1663496095994,1634,Delete User,200,OK,Endurance_test 1-15,,true,,211,217,15,15,http://project-three-application-type.azurewebsites.net/api/Users/10,1634,0,836
1663496096351,1606,Delete User,200,OK,Endurance_test 1-16,,true,,211,216,15,15,http://project-three-application-type.azurewebsites.net/api/Users/7,1606,0,815
1663496096446,1524,Delete User,200,OK,Endurance_test 1-20,,true,,211,216,15,15,http://project-three-application-type.azurewebsites.net/api/Users/4,1524,0,816
1663496097284,691,Put Users,200,OK,Endurance_test 1-19,text,true,,403,280,15,15,https://project-three-application-type.azurewebsites.net/api/Users/7,691,0,0
1663496097657,431,Get User by Id,200,OK,Endurance_test 1-15,text,true,,465,195,14,14,https://project-three-application-type.azurewebsites.net/api/Users/10,431,0,0
1663496097657,431,Put Users,200,OK,Endurance_test 1-13,text,true,,403,279,14,14,https://project-three-application-type.azurewebsites.net/api/Users/7,431,0,0
1663496097958,417,Get User by Id,200,OK,Endurance_test 1-16,text,true,,462,194,13,13,https://project-three-application-type.azurewebsites.net/api/Users/7,417,0,0
1663496097971,411,Get User by Id,200,OK,Endurance_test 1-20,text,true,,462,194,13,13,https://project-three-application-type.azurewebsites.net/api/Users/4,411,0,0
1663496098088,594,Put Users,200,OK,Endurance_test 1-15,text,true,,403,282,13,13,https://project-three-application-type.azurewebsites.net/api/Users/10,594,0,0
1663496098376,775,Put Users,200,OK,Endurance_test 1-16,text,true,,403,278,12,12,https://project-three-application-type.azurewebsites.net/api/Users/7,774,0,0
1663496098383,768,Put Users,200,OK,Endurance_test 1-20,text,true,,403,281,12,12,https://project-three-application-type.azurewebsites.net/api/Users/4,768,0,0
1663496096390,2784,Get Book by ID,200,OK,Endurance_test 1-23,text,true,,5460,194,10,10,https://project-three-application-type.azurewebsites.net/api/Books/4,2780,0,1987
1663496096407,2775,Get Book by ID,200,OK,Endurance_test 1-21,text,true,,5789,195,10,10,https://project-three-application-type.azurewebsites.net/api/Books/10,2773,0,2006
1663496099175,855,Post Books,200,OK,Endurance_test 1-23,text,true,,403,363,10,10,https://project-three-application-type.azurewebsites.net/api/Books,854,0,0
1663496099200,844,Post Books,200,OK,Endurance_test 1-21,text,true,,403,363,10,10,https://project-three-application-type.azurewebsites.net/api/Books,843,0,0
1663496100030,428,Delete book,200,OK,Endurance_test 1-23,,true,,211,216,10,10,https://project-three-application-type.azurewebsites.net/api/Books/4,428,0,0
1663496100044,414,Delete book,200,OK,Endurance_test 1-21,,true,,211,217,10,10,https://project-three-application-type.azurewebsites.net/api/Books/10,414,0,0
1663496033713,67708,Get Books,200,OK,Endurance_test 1-27,text,true,,917422,192,10,10,https://project-three-application-type.azurewebsites.net/api/Books,4816,0,3591
1663496100459,967,Put books,200,OK,Endurance_test 1-21,text,true,,403,363,10,10,https://project-three-application-type.azurewebsites.net/api/Books/10,967,0,0
1663496100459,967,Put books,200,OK,Endurance_test 1-23,text,true,,403,362,10,10,https://project-three-application-type.azurewebsites.net/api/Books/4,967,0,0
1663496101427,799,Get Users,200,OK,Endurance_test 1-21,text,true,,1212,192,10,10,https://project-three-application-type.azurewebsites.net/api/Users,799,0,0
1663496101427,799,Get Users,200,OK,Endurance_test 1-23,text,true,,1212,192,10,10,https://project-three-application-type.azurewebsites.net/api/Users,799,0,0
1663496102227,930,Post Users,200,OK,Endurance_test 1-23,text,true,,403,278,10,10,https://project-three-application-type.azurewebsites.net/api/Users,930,0,0
1663496102227,933,Post Users,200,OK,Endurance_test 1-21,text,true,,403,277,10,10,https://project-three-application-type.azurewebsites.net/api/Users,933,0,0
1663496023729,79612,Get Books,200,OK,Endurance_test 1-22,text,true,,925444,192,10,10,https://project-three-application-type.azurewebsites.net/api/Books,4668,0,2850
1663496103158,484,Delete User,200,OK,Endurance_test 1-23,,true,,211,216,10,10,http://project-three-application-type.azurewebsites.net/api/Users/4,484,0,238
1663496103162,480,Delete User,200,OK,Endurance_test 1-21,,true,,211,217,10,10,http://project-three-application-type.azurewebsites.net/api/Users/10,480,0,235
1663496101421,2283,Get Book by ID,200,OK,Endurance_test 1-27,text,true,,909,195,10,10,https://project-three-application-type.azurewebsites.net/api/Books/10,2283,0,2029
1663496103642,225,Get User by Id,200,OK,Endurance_test 1-23,text,true,,462,194,10,10,https://project-three-application-type.azurewebsites.net/api/Users/4,225,0,0
1663496103642,243,Get User by Id,200,OK,Endurance_test 1-21,text,true,,465,195,10,10,https://project-three-application-type.azurewebsites.net/api/Users/10,243,0,0
1663496103704,322,Post Books,200,OK,Endurance_test 1-27,text,true,,403,363,10,10,https://project-three-application-type.azurewebsites.net/api/Books,322,0,0
1663496103886,274,Put Users,200,OK,Endurance_test 1-21,text,true,,403,279,10,10,https://project-three-application-type.azurewebsites.net/api/Users/10,274,0,0
1663496103868,292,Put Users,200,OK,Endurance_test 1-23,text,true,,403,279,10,10,https://project-three-application-type.azurewebsites.net/api/Users/4,292,0,0
1663496037715,66497,Get Books,200,OK,Endurance_test 1-29,text,true,,909552,192,8,8,https://project-three-application-type.azurewebsites.net/api/Books,7213,0,5922
1663496104026,263,Delete book,200,OK,Endurance_test 1-27,,true,,211,217,8,8,https://project-three-application-type.azurewebsites.net/api/Books/10,263,0,0
1663496031731,72734,Get Books,200,OK,Endurance_test 1-26,text,true,,922969,192,8,8,https://project-three-application-type.azurewebsites.net/api/Books,8177,0,5094
1663496103342,1177,Get Book by ID,200,OK,Endurance_test 1-22,text,true,,906,194,8,8,https://project-three-application-type.azurewebsites.net/api/Books/7,1177,0,815
1663496104289,432,Put books,200,OK,Endurance_test 1-27,text,true,,403,363,8,8,https://project-three-application-type.azurewebsites.net/api/Books/10,432,0,0
1663496104519,352,Post Books,200,OK,Endurance_test 1-22,text,true,,403,363,8,8,https://project-three-application-type.azurewebsites.net/api/Books,352,0,0
1663496104722,369,Get Users,200,OK,Endurance_test 1-27,text,true,,1212,192,8,8,https://project-three-application-type.azurewebsites.net/api/Users,369,0,0
1663496104871,286,Delete book,200,OK,Endurance_test 1-22,,true,,211,216,8,8,https://project-three-application-type.azurewebsites.net/api/Books/7,286,0,0
1663496105092,452,Post Users,200,OK,Endurance_test 1-27,text,true,,403,278,8,8,https://project-three-application-type.azurewebsites.net/api/Users,452,0,0
1663496104213,1739,Get Book by ID,200,OK,Endurance_test 1-29,text,true,,906,194,8,8,https://project-three-application-type.azurewebsites.net/api/Books/4,1739,0,954
1663496105157,795,Put books,200,OK,Endurance_test 1-22,text,true,,403,362,8,8,https://project-three-application-type.azurewebsites.net/api/Books/7,795,0,0
1663496105953,234,Get Users,200,OK,Endurance_test 1-22,text,true,,1212,192,8,8,https://project-three-application-type.azurewebsites.net/api/Users,234,0,0
1663496104465,1722,Get Book by ID,200,OK,Endurance_test 1-26,text,true,,905,194,8,8,https://project-three-application-type.azurewebsites.net/api/Books/4,1722,0,1479
1663496105953,234,Post Books,200,OK,Endurance_test 1-29,text,true,,403,363,8,8,https://project-three-application-type.azurewebsites.net/api/Books,234,0,0
1663496105546,1161,Delete User,200,OK,Endurance_test 1-27,,true,,211,217,8,8,http://project-three-application-type.azurewebsites.net/api/Users/10,1161,0,567
1663496106188,557,Post Books,200,OK,Endurance_test 1-26,text,true,,403,363,8,8,https://project-three-application-type.azurewebsites.net/api/Books,557,0,0
1663496106188,557,Delete book,200,OK,Endurance_test 1-29,,true,,211,216,8,8,https://project-three-application-type.azurewebsites.net/api/Books/4,557,0,0
1663496106188,559,Post Users,200,OK,Endurance_test 1-22,text,true,,403,278,8,8,https://project-three-application-type.azurewebsites.net/api/Users,559,0,0
1663496106707,217,Get User by Id,200,OK,Endurance_test 1-27,text,true,,465,195,8,8,https://project-three-application-type.azurewebsites.net/api/Users/10,217,0,0
1663496106746,203,Delete book,200,OK,Endurance_test 1-26,,true,,211,216,8,8,https://project-three-application-type.azurewebsites.net/api/Books/4,203,0,0
1663496106747,325,Put books,200,OK,Endurance_test 1-29,text,true,,403,362,8,8,https://project-three-application-type.azurewebsites.net/api/Books/4,325,0,0
1663496035714,71515,Get Books,200,OK,Endurance_test 1-28,text,true,,939654,192,8,8,https://project-three-application-type.azurewebsites.net/api/Books,36314,0,35147
1663496106924,308,Put Users,200,OK,Endurance_test 1-27,text,true,,403,280,8,8,https://project-three-application-type.azurewebsites.net/api/Users/10,308,0,0
1663496106949,292,Put books,200,OK,Endurance_test 1-26,text,true,,403,362,7,7,https://project-three-application-type.azurewebsites.net/api/Books/4,292,0,0
1663496107072,260,Get Users,200,OK,Endurance_test 1-29,text,true,,1212,192,7,7,https://project-three-application-type.azurewebsites.net/api/Users,260,0,0
1663496106748,584,Delete User,200,OK,Endurance_test 1-22,,true,,211,216,7,7,http://project-three-application-type.azurewebsites.net/api/Users/7,584,0,323
1663496039713,67659,Get Books,200,OK,Endurance_test 1-30,text,true,,929220,192,7,7,https://project-three-application-type.azurewebsites.net/api/Books,10062,0,7681
1663496107242,496,Get Users,200,OK,Endurance_test 1-26,text,true,,1212,192,7,7,https://project-three-application-type.azurewebsites.net/api/Users,496,0,0
1663496107332,478,Post Users,200,OK,Endurance_test 1-29,text,true,,403,279,7,7,https://project-three-application-type.azurewebsites.net/api/Users,478,0,0
1663496107332,478,Get User by Id,200,OK,Endurance_test 1-22,text,true,,462,194,7,7,https://project-three-application-type.azurewebsites.net/api/Users/7,478,0,0
1663496013730,94081,Get Books,200,OK,Endurance_test 1-17,text,true,,912622,192,7,7,https://project-three-application-type.azurewebsites.net/api/Books,13624,0,12687
1663496107739,418,Post Users,200,OK,Endurance_test 1-26,text,true,,403,277,7,7,https://project-three-application-type.azurewebsites.net/api/Users,418,0,0
1663496107813,385,Put Users,200,OK,Endurance_test 1-22,text,true,,403,279,7,7,https://project-three-application-type.azurewebsites.net/api/Users/7,385,0,0
1663496107812,1184,Delete User,200,OK,Endurance_test 1-29,,true,,211,216,6,6,http://project-three-application-type.azurewebsites.net/api/Users/4,1184,0,385
1663496107229,2080,Get Book by ID,200,OK,Endurance_test 1-28,text,true,,906,194,6,6,https://project-three-application-type.azurewebsites.net/api/Books/7,2080,0,1595
1663496108996,409,Get User by Id,200,OK,Endurance_test 1-29,text,true,,462,194,6,6,https://project-three-application-type.azurewebsites.net/api/Users/4,409,0,0
1663496108158,1245,Delete User,200,OK,Endurance_test 1-26,,true,,211,216,6,6,http://project-three-application-type.azurewebsites.net/api/Users/4,1245,0,795
1663496107394,2202,Get Book by ID,200,OK,Endurance_test 1-30,text,true,,909,195,6,6,https://project-three-application-type.azurewebsites.net/api/Books/10,2202,0,1858
1663496109309,334,Post Books,200,OK,Endurance_test 1-28,text,true,,403,363,6,6,https://project-three-application-type.azurewebsites.net/api/Books,334,0,0
1663496109417,256,Get User by Id,200,OK,Endurance_test 1-26,text,true,,462,194,6,6,https://project-three-application-type.azurewebsites.net/api/Users/4,256,0,0
1663496109417,262,Put Users,200,OK,Endurance_test 1-29,text,true,,403,280,6,6,https://project-three-application-type.azurewebsites.net/api/Users/4,262,0,0
1663496107812,1868,Get Book by ID,200,OK,Endurance_test 1-17,text,true,,906,194,6,6,https://project-three-application-type.azurewebsites.net/api/Books/4,1868,0,1593
1663496109597,427,Post Books,200,OK,Endurance_test 1-30,text,true,,403,364,5,5,https://project-three-application-type.azurewebsites.net/api/Books,427,0,0
1663496109644,386,Delete book,200,OK,Endurance_test 1-28,,true,,211,216,5,5,https://project-three-application-type.azurewebsites.net/api/Books/7,386,0,0
1663496109681,353,Post Books,200,OK,Endurance_test 1-17,text,true,,403,363,5,5,https://project-three-application-type.azurewebsites.net/api/Books,353,0,0
1663496109674,360,Put Users,200,OK,Endurance_test 1-26,text,true,,403,278,5,5,https://project-three-application-type.azurewebsites.net/api/Users/4,360,0,0
1663496110025,491,Delete book,200,OK,Endurance_test 1-30,,true,,211,217,4,4,https://project-three-application-type.azurewebsites.net/api/Books/10,491,0,0
1663496110034,482,Delete book,200,OK,Endurance_test 1-17,,true,,211,216,4,4,https://project-three-application-type.azurewebsites.net/api/Books/4,482,0,0
1663496110031,485,Put books,200,OK,Endurance_test 1-28,text,true,,403,362,4,4,https://project-three-application-type.azurewebsites.net/api/Books/7,485,0,0
1663496110516,322,Get Users,200,OK,Endurance_test 1-28,text,true,,1212,192,4,4,https://project-three-application-type.azurewebsites.net/api/Users,322,0,0
1663496110516,322,Put books,200,OK,Endurance_test 1-30,text,true,,403,364,4,4,https://project-three-application-type.azurewebsites.net/api/Books/10,322,0,0
1663496110516,326,Put books,200,OK,Endurance_test 1-17,text,true,,403,362,4,4,https://project-three-application-type.azurewebsites.net/api/Books/4,326,0,0
1663496110839,498,Get Users,200,OK,Endurance_test 1-30,text,true,,1212,192,4,4,https://project-three-application-type.azurewebsites.net/api/Users,498,0,0
1663496110839,499,Post Users,200,OK,Endurance_test 1-28,text,true,,403,278,4,4,https://project-three-application-type.azurewebsites.net/api/Users,499,0,0
1663496110843,761,Get Users,200,OK,Endurance_test 1-17,text,true,,1212,192,4,4,https://project-three-application-type.azurewebsites.net/api/Users,761,0,0
1663496111337,615,Post Users,200,OK,Endurance_test 1-30,text,true,,403,280,4,4,https://project-three-application-type.azurewebsites.net/api/Users,615,0,0
1663496111605,447,Post Users,200,OK,Endurance_test 1-17,text,true,,403,278,4,4,https://project-three-application-type.azurewebsites.net/api/Users,447,0,0
1663496111339,911,Delete User,200,OK,Endurance_test 1-28,,true,,211,216,4,4,http://project-three-application-type.azurewebsites.net/api/Users/7,911,0,614
1663496112251,357,Get User by Id,200,OK,Endurance_test 1-28,text,true,,462,194,4,4,https://project-three-application-type.azurewebsites.net/api/Users/7,357,0,0
1663496111954,654,Delete User,200,OK,Endurance_test 1-30,,true,,211,217,4,4,http://project-three-application-type.azurewebsites.net/api/Users/10,654,0,296
1663496112053,570,Delete User,200,OK,Endurance_test 1-17,,true,,211,216,4,4,http://project-three-application-type.azurewebsites.net/api/Users/4,570,0,295
1663496029714,83080,Get Books,200,OK,Endurance_test 1-25,text,true,,923980,192,4,4,https://project-three-application-type.azurewebsites.net/api/Books,12600,0,10073
1663496112609,219,Get User by Id,200,OK,Endurance_test 1-30,text,true,,465,195,4,4,https://project-three-application-type.azurewebsites.net/api/Users/10,219,0,0
1663496112609,222,Put Users,200,OK,Endurance_test 1-28,text,true,,403,279,4,4,https://project-three-application-type.azurewebsites.net/api/Users/7,222,0,0
1663496112624,227,Get User by Id,200,OK,Endurance_test 1-17,text,true,,462,194,3,3,https://project-three-application-type.azurewebsites.net/api/Users/4,227,0,0
1663496112828,207,Put Users,200,OK,Endurance_test 1-30,text,true,,403,282,3,3,https://project-three-application-type.azurewebsites.net/api/Users/10,207,0,0
1663496112851,211,Put Users,200,OK,Endurance_test 1-17,text,true,,403,279,2,2,https://project-three-application-type.azurewebsites.net/api/Users/4,211,0,0
1663496112795,886,Get Book by ID,200,OK,Endurance_test 1-25,text,true,,906,194,1,1,https://project-three-application-type.azurewebsites.net/api/Books/7,886,0,670
1663496113681,238,Post Books,200,OK,Endurance_test 1-25,text,true,,403,364,1,1,https://project-three-application-type.azurewebsites.net/api/Books,238,0,0
1663496113920,216,Delete book,200,OK,Endurance_test 1-25,,true,,211,216,1,1,https://project-three-application-type.azurewebsites.net/api/Books/7,216,0,0
1663496114136,214,Put books,200,OK,Endurance_test 1-25,text,true,,403,363,1,1,https://project-three-application-type.azurewebsites.net/api/Books/7,214,0,0
1663496114351,209,Get Users,200,OK,Endurance_test 1-25,text,true,,1212,192,1,1,https://project-three-application-type.azurewebsites.net/api/Users,209,0,0
1663496114561,217,Post Users,200,OK,Endurance_test 1-25,text,true,,403,280,1,1,https://project-three-application-type.azurewebsites.net/api/Users,217,0,0
1663496114780,446,Delete User,200,OK,Endurance_test 1-25,,true,,211,216,1,1,http://project-three-application-type.azurewebsites.net/api/Users/7,446,0,203
1663496115226,216,Get User by Id,200,OK,Endurance_test 1-25,text,true,,462,194,1,1,https://project-three-application-type.azurewebsites.net/api/Users/7,216,0,0
1663496115442,230,Put Users,200,OK,Endurance_test 1-25,text,true,,403,281,1,1,https://project-three-application-type.azurewebsites.net/api/Users/7,229,0,0
1663498683465,1802,Get Users,200,OK,Stress_test 1-1,text,true,,1212,192,1,1,https://project-three-application-type.azurewebsites.net/api/Users,1802,0,1495
1663498685267,307,Post Users,200,OK,Stress_test 1-1,text,true,,403,277,2,2,https://project-three-application-type.azurewebsites.net/api/Users,307,0,0
1663498685574,307,Delete Users,200,OK,Stress_test 1-1,,true,,211,216,2,2,https://project-three-application-type.azurewebsites.net/api/Users/7,307,0,0
1663498685882,306,Get Users by Id,200,OK,Stress_test 1-1,text,true,,462,194,2,2,https://project-three-application-type.azurewebsites.net/api/Users/7,306,0,0
1663498686189,307,Put User,200,OK,Stress_test 1-1,text,true,,403,278,2,2,https://project-three-application-type.azurewebsites.net/api/Users/7,307,0,0
1663498685458,1345,Get Users,200,OK,Stress_test 1-2,text,true,,1212,192,2,2,https://project-three-application-type.azurewebsites.net/api/Users,1345,0,1039
1663498686804,284,Post Users,200,OK,Stress_test 1-2,text,true,,403,278,2,2,https://project-three-application-type.azurewebsites.net/api/Users,284,0,0
1663498687089,313,Delete Users,200,OK,Stress_test 1-2,,true,,211,216,2,2,https://project-three-application-type.azurewebsites.net/api/Users/3,313,0,0
1663498687402,346,Get Users by Id,200,OK,Stress_test 1-2,text,true,,462,194,3,3,https://project-three-application-type.azurewebsites.net/api/Users/3,346,0,0
1663498687749,540,Put User,200,OK,Stress_test 1-2,text,true,,403,279,3,3,https://project-three-application-type.azurewebsites.net/api/Users/3,540,0,0
1663498687501,1724,Get Users,200,OK,Stress_test 1-3,text,true,,1212,192,3,3,https://project-three-application-type.azurewebsites.net/api/Users,1724,0,1275
1663498689225,969,Post Users,200,OK,Stress_test 1-3,text,true,,403,278,4,4,https://project-three-application-type.azurewebsites.net/api/Users,969,0,0
1663498690195,403,Delete Users,200,OK,Stress_test 1-3,,true,,211,216,4,4,https://project-three-application-type.azurewebsites.net/api/Users/9,403,0,0
1663498690598,303,Get Users by Id,200,OK,Stress_test 1-3,text,true,,462,194,4,4,https://project-three-application-type.azurewebsites.net/api/Users/9,303,0,0
1663498690901,476,Put User,200,OK,Stress_test 1-3,text,true,,403,279,4,4,https://project-three-application-type.azurewebsites.net/api/Users/9,476,0,0
1663498689512,1907,Get Users,200,OK,Stress_test 1-4,text,true,,1212,192,4,4,https://project-three-application-type.azurewebsites.net/api/Users,1907,0,1439
1663498691419,238,Post Users,200,OK,Stress_test 1-4,text,true,,403,279,5,5,https://project-three-application-type.azurewebsites.net/api/Users,238,0,0
1663498691657,446,Delete Users,200,OK,Stress_test 1-4,,true,,211,216,5,5,https://project-three-application-type.azurewebsites.net/api/Users/5,446,0,0
1663498692104,948,Get Users by Id,200,OK,Stress_test 1-4,text,true,,462,194,5,5,https://project-three-application-type.azurewebsites.net/api/Users/5,948,0,0
1663498693053,437,Put User,200,OK,Stress_test 1-4,text,true,,403,280,5,5,https://project-three-application-type.azurewebsites.net/api/Users/5,437,0,0
1663498691510,2069,Get Users,200,OK,Stress_test 1-5,text,true,,1212,192,6,6,https://project-three-application-type.azurewebsites.net/api/Users,2069,0,1767
1663498693579,500,Post Users,200,OK,Stress_test 1-5,text,true,,403,280,6,6,https://project-three-application-type.azurewebsites.net/api/Users,500,0,0
1663498694079,269,Delete Users,200,OK,Stress_test 1-5,,true,,211,216,6,6,https://project-three-application-type.azurewebsites.net/api/Users/1,269,0,0
1663498694348,1474,Get Users by Id,200,OK,Stress_test 1-5,text,true,,462,194,7,7,https://project-three-application-type.azurewebsites.net/api/Users/1,1474,0,0
1663498693513,2315,Get Users,200,OK,Stress_test 1-6,text,true,,1212,192,7,7,https://project-three-application-type.azurewebsites.net/api/Users,2315,0,1558
1663498695822,785,Put User,200,OK,Stress_test 1-5,text,true,,403,281,7,7,https://project-three-application-type.azurewebsites.net/api/Users/1,785,0,0
1663498695828,779,Post Users,200,OK,Stress_test 1-6,text,true,,403,277,7,7,https://project-three-application-type.azurewebsites.net/api/Users,779,0,0
1663498696607,795,Delete Users,200,OK,Stress_test 1-6,,true,,211,216,7,7,https://project-three-application-type.azurewebsites.net/api/Users/7,795,0,0
1663498697403,772,Get Users by Id,200,OK,Stress_test 1-6,text,true,,462,194,8,8,https://project-three-application-type.azurewebsites.net/api/Users/7,772,0,0
1663498695512,2924,Get Users,200,OK,Stress_test 1-7,text,true,,1212,192,8,8,https://project-three-application-type.azurewebsites.net/api/Users,2923,0,2017
1663498698437,676,Post Users,200,OK,Stress_test 1-7,text,true,,403,278,8,8,https://project-three-application-type.azurewebsites.net/api/Users,676,0,0
1663498698176,1133,Put User,200,OK,Stress_test 1-6,text,true,,403,278,8,8,https://project-three-application-type.azurewebsites.net/api/Users/7,1133,0,0
1663498699113,398,Delete Users,200,OK,Stress_test 1-7,,true,,211,216,9,9,https://project-three-application-type.azurewebsites.net/api/Users/3,398,0,0
1663498697509,3124,Get Users,200,OK,Stress_test 1-8,text,true,,1212,192,9,9,https://project-three-application-type.azurewebsites.net/api/Users,3124,0,1990
1663498699512,1128,Get Users by Id,200,OK,Stress_test 1-7,text,true,,462,194,9,9,https://project-three-application-type.azurewebsites.net/api/Users/3,1128,0,0
1663498686497,14199,Get books,200,OK,Stress_test 1-1,text,true,,929982,192,9,9,https://project-three-application-type.azurewebsites.net/api/Books,307,0,0
1663498700634,472,Post Users,200,OK,Stress_test 1-8,text,true,,403,278,9,9,https://project-three-application-type.azurewebsites.net/api/Users,472,0,0
1663498700640,485,Put User,200,OK,Stress_test 1-7,text,true,,403,279,9,9,https://project-three-application-type.azurewebsites.net/api/Users/3,485,0,0
1663498700698,521,Post Books,200,OK,Stress_test 1-1,text,true,,403,363,9,9,https://project-three-application-type.azurewebsites.net/api/Books,521,0,0
1663498701107,522,Delete Users,200,OK,Stress_test 1-8,,true,,211,216,10,10,https://project-three-application-type.azurewebsites.net/api/Users/9,522,0,0
1663498701219,558,Delete Books,200,OK,Stress_test 1-1,text,true,,6192,194,10,10,https://project-three-application-type.azurewebsites.net/api/Books/7,556,0,0
1663498699512,2610,Get Users,200,OK,Stress_test 1-9,text,true,,1212,192,10,10,https://project-three-application-type.azurewebsites.net/api/Users,2610,0,2121
1663498701630,492,Get Users by Id,200,OK,Stress_test 1-8,text,true,,462,194,10,10,https://project-three-application-type.azurewebsites.net/api/Users/9,492,0,0
1663498701777,1075,Get Books by ID,200,OK,Stress_test 1-1,text,true,,4065,194,10,10,https://project-three-application-type.azurewebsites.net/api/Books/7,1075,0,0
1663498702122,1170,Put User,200,OK,Stress_test 1-8,text,true,,403,279,10,10,https://project-three-application-type.azurewebsites.net/api/Users/9,1170,0,0
1663498702122,1170,Post Users,200,OK,Stress_test 1-9,text,true,,403,279,10,10,https://project-three-application-type.azurewebsites.net/api/Users,1170,0,0
1663498702852,881,Put Books,200,OK,Stress_test 1-1,text,true,,403,364,11,11,https://project-three-application-type.azurewebsites.net/api/Books/7,881,0,0
1663498703291,593,Delete Users,200,OK,Stress_test 1-9,,true,,211,216,10,10,https://project-three-application-type.azurewebsites.net/api/Users/5,593,0,0
1663498701512,2911,Get Users,200,OK,Stress_test 1-10,text,true,,1212,192,10,10,https://project-three-application-type.azurewebsites.net/api/Users,2911,0,2324
1663498703885,1018,Get Users by Id,200,OK,Stress_test 1-9,text,true,,462,194,10,10,https://project-three-application-type.azurewebsites.net/api/Users/5,1017,0,0
1663498704423,876,Post Users,200,OK,Stress_test 1-10,text,true,,403,280,10,10,https://project-three-application-type.azurewebsites.net/api/Users,876,0,0
1663498704903,751,Put User,200,OK,Stress_test 1-9,text,true,,403,280,11,11,https://project-three-application-type.azurewebsites.net/api/Users/5,751,0,0
1663498705299,891,Delete Users,200,OK,Stress_test 1-10,,true,,211,216,11,11,https://project-three-application-type.azurewebsites.net/api/Users/1,891,0,0
1663498703511,2910,Get Users,200,OK,Stress_test 1-11,text,true,,1212,192,11,11,https://project-three-application-type.azurewebsites.net/api/Users,2910,0,2329
1663498706191,543,Get Users by Id,200,OK,Stress_test 1-10,text,true,,462,194,11,11,https://project-three-application-type.azurewebsites.net/api/Users/1,543,0,0
1663498706422,656,Post Users,200,OK,Stress_test 1-11,text,true,,403,277,11,11,https://project-three-application-type.azurewebsites.net/api/Users,656,0,0
1663498706735,435,Put User,200,OK,Stress_test 1-10,text,true,,403,281,11,11,https://project-three-application-type.azurewebsites.net/api/Users/1,435,0,0
1663498707079,876,Delete Users,200,OK,Stress_test 1-11,,true,,211,216,12,12,https://project-three-application-type.azurewebsites.net/api/Users/7,876,0,0
1663498707957,942,Get Users by Id,200,OK,Stress_test 1-11,text,true,,462,194,12,12,https://project-three-application-type.azurewebsites.net/api/Users/7,942,0,0
1663498708900,756,Put User,200,OK,Stress_test 1-11,text,true,,403,278,13,13,https://project-three-application-type.azurewebsites.net/api/Users/7,756,0,0
1663498705510,5599,Get Users,200,OK,Stress_test 1-12,text,true,,1212,192,13,13,https://project-three-application-type.azurewebsites.net/api/Users,5599,0,4622
1663498711110,1119,Post Users,200,OK,Stress_test 1-12,text,true,,403,278,14,14,https://project-three-application-type.azurewebsites.net/api/Users,1119,0,0
1663498707509,5237,Get Users,200,OK,Stress_test 1-13,text,true,,1212,192,14,14,https://project-three-application-type.azurewebsites.net/api/Users,5237,0,2787
1663498712230,681,Delete Users,200,OK,Stress_test 1-12,,true,,211,216,14,14,https://project-three-application-type.azurewebsites.net/api/Users/3,681,0,0
1663498709509,3540,Get Users,200,OK,Stress_test 1-14,text,true,,1212,192,14,14,https://project-three-application-type.azurewebsites.net/api/Users,3540,0,3072
1663498712747,533,Post Users,200,OK,Stress_test 1-13,text,true,,403,278,14,14,https://project-three-application-type.azurewebsites.net/api/Users,533,0,0
1663498712911,532,Get Users by Id,200,OK,Stress_test 1-12,text,true,,462,194,14,14,https://project-three-application-type.azurewebsites.net/api/Users/3,532,0,0
1663498713049,601,Post Users,200,OK,Stress_test 1-14,text,true,,403,279,15,15,https://project-three-application-type.azurewebsites.net/api/Users,601,0,0
1663498713279,454,Delete Users,200,OK,Stress_test 1-13,,true,,211,216,15,15,https://project-three-application-type.azurewebsites.net/api/Users/9,454,0,0
1663498713444,525,Put User,200,OK,Stress_test 1-12,text,true,,403,279,15,15,https://project-three-application-type.azurewebsites.net/api/Users/3,525,0,0
1663498711508,2553,Get Users,200,OK,Stress_test 1-15,text,true,,1212,192,15,15,https://project-three-application-type.azurewebsites.net/api/Users,2553,0,2012
1663498713650,550,Delete Users,200,OK,Stress_test 1-14,,true,,211,216,15,15,https://project-three-application-type.azurewebsites.net/api/Users/5,550,0,0
1663498713734,689,Get Users by Id,200,OK,Stress_test 1-13,text,true,,462,194,15,15,https://project-three-application-type.azurewebsites.net/api/Users/9,689,0,0
1663498714060,703,Post Users,200,OK,Stress_test 1-15,text,true,,403,280,15,15,https://project-three-application-type.azurewebsites.net/api/Users,703,0,0
